CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
109490,Male,1,No,No,Pune,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),7,88.68,597.77,2020-09-23 14:22:50,,No,0.525,
109491,Female,0,Yes,No,Bengaluru North,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Mailed check,50,74.95,3727.22,2021-10-31 16:49:32,2025-07-11 16:49:32,Yes,0.711,Service issues
109492,Female,0,Yes,Yes,Bengaluru South,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,15,63.4,940.71,2022-11-04 09:33:45,2025-04-27 09:33:45,Yes,0.87,Price too high
109493,Female,0,Yes,Yes,Bengaluru South,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,15,80.98,1241.6,2021-10-11 11:18:55,2023-08-16 11:18:55,Yes,0.769,Competitor offer
109494,Female,0,Yes,No,Bengaluru North,DSL,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,43,58.02,2479.79,2019-07-15 01:20:12,2020-05-25 01:20:12,Yes,0.802,Price too high
109495,Male,0,No,No,Ahmedabad,None,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65,19.82,1327.37,2022-11-13 00:13:44,2025-07-06 00:13:44,Yes,0.802,Price too high
109496,Male,0,Yes,No,Bengaluru North,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,51,78.43,4043.26,2021-04-03 09:13:42,,No,0.646,
109497,Female,0,No,No,Chennai,DSL,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),45,66.6,2953.33,2020-04-29 16:02:33,,No,0.214,
109498,Female,0,No,No,Chennai,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Mailed check,24,75.47,1787.14,2022-01-22 02:23:33,2025-12-07 02:23:33,Yes,0.802,Payment problems
109499,Female,0,No,Yes,Bengaluru South,Fiber optic,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),66,79.73,5286.61,2019-07-06 17:33:21,,No,0.525,
109500,Male,0,Yes,Yes,Jaipur,DSL,No,No,No,Yes,Yes,One year,Yes,Mailed check,50,60.4,3014.85,2020-03-22 02:13:29,,No,0.525,
109501,Male,1,No,Yes,Mumbai,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,14,18.04,279.55,2020-01-31 09:40:24,2020-07-14 09:40:24,Yes,0.818,Price too high
109502,Male,0,No,No,Ahmedabad,DSL,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,3,51.57,122.26,2022-10-04 11:44:40,2026-01-13 00:00:00,Yes,0.832,Competitor offer
109503,Male,0,No,No,Jaipur,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,74.59,0.0,2025-05-22 15:11:10,2026-01-13 00:00:00,Yes,0.802,Service issues
109504,Male,0,No,No,Jaipur,Fiber optic,Yes,No,No,No,No,Two year,Yes,Mailed check,53,74.7,3985.26,2025-05-01 22:35:32,,No,0.231,
109505,Male,0,Yes,No,Kolkata,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54,80.59,4335.4,2021-12-30 12:07:34,2024-03-21 12:07:34,Yes,0.75,Relocation
109506,Female,1,Yes,No,Mumbai,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),15,61.0,888.41,2019-01-08 12:36:50,2023-08-18 12:36:50,Yes,0.69,Competitor offer
109507,Male,0,No,No,Bengaluru North,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,8,74.65,586.51,2020-09-01 05:59:12,2022-05-29 05:59:12,Yes,0.69,Price too high
109508,Male,1,No,No,Pune,DSL,No,No,Yes,No,Yes,One year,No,Electronic check,0,56.07,35.93,2022-12-31 06:43:53,2026-01-13 00:00:00,Yes,0.858,Competitor offer
109509,Female,0,No,Yes,Mumbai,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,40,65.65,2638.16,2021-10-22 03:01:46,2022-09-12 03:01:46,Yes,0.786,Service issues
109510,Male,1,Yes,Yes,Kolkata,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43,66.65,2855.63,2019-10-06 09:54:28,2021-03-16 09:54:28,Yes,0.69,Service issues
109511,Female,0,No,No,Hyderabad,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,47,82.96,3874.16,2023-07-24 16:55:45,2026-01-13 00:00:00,Yes,0.858,Service issues
109512,Male,0,Yes,No,Mumbai,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,36,83.39,2986.67,2019-01-01 05:42:00,2022-01-03 05:42:00,Yes,0.858,Payment problems
109513,Female,0,Yes,Yes,Bengaluru North,DSL,No,No,No,No,No,Two year,Yes,Electronic check,13,44.26,565.07,2021-11-20 23:23:21,,No,0.475,
109514,Female,0,No,No,Bengaluru South,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,27,86.49,2360.54,2022-10-16 23:18:50,2023-11-17 23:18:50,Yes,0.786,Price too high
109515,Female,0,Yes,No,Pune,DSL,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),16,55.36,863.4,2019-04-03 16:59:31,,No,0.332,
109516,Female,0,No,No,Bengaluru North,None,No,No,No,No,No,One year,No,Bank transfer (automatic),32,19.39,594.49,2020-06-10 00:35:20,2022-10-14 00:35:20,Yes,0.55,Service issues
109517,Female,0,No,No,Hyderabad,Fiber optic,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,43,100.89,4346.98,2025-05-13 20:27:48,,No,0.5,
109518,Male,1,No,No,Hyderabad,None,No,No,No,No,No,One year,No,Electronic check,64,25.17,1655.65,2023-12-15 12:54:07,,No,0.731,
109519,Male,0,No,Yes,Bengaluru South,DSL,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),68,71.94,4905.8,2022-01-03 00:42:06,2025-05-07 00:42:06,Yes,0.401,Price too high
109520,Female,0,No,Yes,Chennai,DSL,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44,49.34,2185.93,2022-12-12 14:23:33,2026-01-13 00:00:00,Yes,0.786,Price too high
109521,Female,1,Yes,No,Chennai,None,No,No,No,No,No,One year,Yes,Mailed check,36,19.26,700.95,2022-05-02 13:15:12,,No,0.574,
109522,Female,1,No,No,Delhi,Fiber optic,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),6,72.15,458.59,2021-03-09 21:56:28,2025-02-17 21:56:28,Yes,0.378,Competitor offer
109523,Male,0,No,No,Jaipur,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),67,80.96,5391.81,2024-12-22 11:42:08,2025-03-25 11:42:08,Yes,0.769,Relocation
109524,Female,0,No,No,Bengaluru North,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),23,24.38,516.35,2023-08-20 07:44:08,,No,0.786,
109525,Female,0,No,Yes,Delhi,None,No,No,No,No,No,Month-to-month,No,Electronic check,31,18.12,585.0,2020-01-02 12:57:20,2023-12-25 12:57:20,Yes,0.881,Price too high
109526,Female,0,Yes,No,Ahmedabad,DSL,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,61,67.48,4109.61,2025-09-30 18:10:48,2026-01-13 00:00:00,Yes,0.354,Service issues
109527,Female,0,Yes,No,Delhi,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28,60.01,1668.62,2025-10-24 12:13:16,2026-01-13 00:00:00,Yes,0.69,Competitor offer
109528,Male,0,Yes,Yes,Delhi,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),40,76.46,3054.23,2024-11-09 22:24:33,2025-02-21 22:24:33,Yes,0.55,Service issues
109529,Female,0,No,Yes,Hyderabad,Fiber optic,No,No,Yes,Yes,No,One year,No,Electronic check,57,77.77,4441.86,2021-08-08 20:42:16,2023-10-30 20:42:16,Yes,0.69,Relocation
109530,Female,0,No,No,Hyderabad,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71,64.41,4604.98,2023-06-24 23:48:51,2026-01-13 00:00:00,Yes,0.769,Service issues
109531,Male,1,No,Yes,Bengaluru North,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,26,75.03,1967.12,2024-12-02 04:13:38,2026-01-13 00:00:00,Yes,0.9,Relocation
109532,Female,0,No,Yes,Delhi,None,No,No,No,No,No,Two year,Yes,Credit card (automatic),44,21.78,950.45,2025-10-29 22:30:00,,No,0.332,
109533,Female,0,No,No,Mumbai,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,34,66.76,2279.29,2022-02-21 10:58:06,2025-05-23 10:58:06,Yes,0.786,Competitor offer
109534,Male,0,Yes,Yes,Chennai,DSL,No,Yes,No,Yes,No,One year,No,Mailed check,44,58.66,2579.44,2023-03-05 16:44:37,2025-12-29 16:44:37,Yes,0.378,Price too high
109535,Male,0,Yes,No,Pune,Fiber optic,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),54,85.95,4615.98,2020-03-24 23:16:56,2024-04-08 23:16:56,Yes,0.475,Price too high
109536,Male,0,Yes,Yes,Hyderabad,DSL,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48,69.69,3308.63,2024-07-26 09:10:49,2026-01-13 00:00:00,Yes,0.55,Service issues
109537,Female,0,No,No,Hyderabad,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),6,71.9,469.46,2024-10-12 02:53:53,,No,0.69,
109538,Female,1,Yes,Yes,Mumbai,DSL,No,Yes,Yes,No,Yes,One year,No,Electronic check,50,63.32,3177.89,2024-02-24 18:02:45,,No,0.574,
109539,Male,0,No,No,Bengaluru South,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,10,59.15,578.01,2025-02-06 12:45:30,2026-01-13 00:00:00,Yes,0.646,Payment problems
109540,Male,0,Yes,No,Delhi,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,41,86.53,3583.09,2024-05-04 01:44:08,,No,0.769,
109541,Male,0,No,Yes,Bengaluru South,None,No,No,No,No,No,Two year,Yes,Credit card (automatic),41,15.0,626.8,2022-09-23 17:32:18,,No,0.332,
109542,Female,0,Yes,No,Hyderabad,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,8,25.01,215.12,2023-01-19 08:31:48,2024-01-13 08:31:48,Yes,0.786,Service issues
109543,Female,0,No,Yes,Chennai,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35,83.08,2925.98,2019-04-12 18:57:02,,No,0.646,
109544,Male,0,Yes,No,Bengaluru South,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,41,104.7,4295.3,2020-12-24 08:16:39,,No,0.5,
109545,Female,0,No,No,Ahmedabad,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,51,64.65,3294.37,2024-08-01 15:18:29,2026-01-13 00:00:00,Yes,0.881,Price too high
109546,Male,0,Yes,No,Delhi,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,45,89.32,4044.82,2021-03-20 09:26:11,2025-01-18 09:26:11,Yes,0.769,Price too high
109547,Female,0,No,No,Bengaluru North,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,90.16,2165.82,2024-07-10 15:01:31,2026-01-13 00:00:00,Yes,0.846,Price too high
109548,Female,0,No,Yes,Bengaluru South,None,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,21.05,130.07,2019-07-31 19:52:56,2021-09-03 19:52:56,Yes,0.891,Competitor offer
109549,Female,0,Yes,Yes,Pune,DSL,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47,51.1,2422.89,2024-12-22 07:12:38,,No,0.786,
109550,Female,0,Yes,Yes,Mumbai,Fiber optic,No,Yes,No,No,No,Two year,Yes,Electronic check,2,75.55,168.61,2019-10-11 12:03:43,2021-03-18 12:03:43,Yes,0.5,Price too high
109551,Male,0,No,No,Ahmedabad,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4,73.97,302.99,2020-10-24 02:55:08,2023-10-21 02:55:08,Yes,0.937,Payment problems
109552,Female,0,No,No,Pune,DSL,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55,63.21,3453.84,2022-05-11 09:07:08,,No,0.668,
109553,Female,1,Yes,Yes,Ahmedabad,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,37,58.61,2135.35,2025-05-01 02:12:56,2026-01-13 00:00:00,Yes,0.818,Price too high
109554,Male,0,No,Yes,Bengaluru North,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42,59.68,2508.13,2025-11-03 19:54:30,,No,0.646,
109555,Female,0,Yes,Yes,Hyderabad,None,No,No,No,No,No,Two year,Yes,Mailed check,61,20.37,1222.74,2022-05-03 16:57:21,,No,0.332,
109556,Male,0,Yes,Yes,Ahmedabad,None,No,No,No,No,No,Two year,Yes,Mailed check,10,20.98,244.43,2022-07-26 01:43:32,,No,0.332,
109557,Male,0,Yes,Yes,Mumbai,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3,95.82,241.87,2023-02-19 03:01:44,2026-01-13 00:00:00,Yes,0.924,Service issues
109558,Female,0,No,No,Bengaluru North,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59,75.94,4452.07,2022-10-06 04:04:11,2026-01-13 00:00:00,Yes,0.769,Price too high
109559,Female,0,No,No,Delhi,DSL,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62,48.44,3011.6,2023-12-02 02:58:54,2026-01-13 00:00:00,Yes,0.802,Competitor offer
109560,Male,0,No,No,Jaipur,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43,80.42,3475.68,2023-12-09 10:13:33,2024-08-16 10:13:33,Yes,0.75,Payment problems
109561,Male,0,No,No,Chennai,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3,67.36,161.7,2025-12-28 12:49:10,2026-01-13 00:00:00,Yes,0.802,Competitor offer
109562,Male,0,Yes,No,Chennai,Fiber optic,No,Yes,No,No,Yes,Two year,Yes,Electronic check,9,80.43,685.05,2022-01-23 05:34:31,,No,0.426,
109563,Female,0,No,No,Hyderabad,None,No,No,No,No,No,One year,Yes,Bank transfer (automatic),28,26.15,702.59,2020-05-01 00:07:08,2021-01-16 00:07:08,Yes,0.525,Competitor offer
109564,Male,0,No,No,Bengaluru North,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62,92.83,5781.19,2023-08-13 11:39:37,,No,0.846,
109565,Male,0,Yes,Yes,Delhi,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,49,66.91,3282.27,2020-06-21 13:14:29,2024-10-14 13:14:29,Yes,0.881,Relocation
109566,Male,1,Yes,Yes,Bengaluru North,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,12,58.22,731.51,2022-06-01 16:05:09,2025-05-15 16:05:09,Yes,0.832,Price too high
109567,Female,1,No,No,Mumbai,DSL,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,15,54.05,809.89,2023-05-10 03:16:35,,No,0.818,
109568,Male,0,No,No,Kolkata,Fiber optic,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),44,80.93,3557.04,2021-03-04 17:22:06,2021-11-01 17:22:06,Yes,0.378,Competitor offer
109569,Female,0,Yes,No,Hyderabad,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58,60.7,3538.07,2024-12-02 07:53:48,,No,0.69,
109570,Female,0,Yes,No,Jaipur,DSL,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),12,60.04,759.8,2025-03-09 20:13:19,,No,0.231,
109571,Male,1,Yes,Yes,Bengaluru South,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53,73.98,3903.74,2019-02-20 16:33:29,,No,0.711,
109572,Female,0,Yes,No,Delhi,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40,66.49,2658.21,2019-03-27 04:06:28,2019-08-13 04:06:28,Yes,0.786,Competitor offer
109573,Male,1,Yes,No,Kolkata,DSL,No,No,No,No,Yes,One year,Yes,Mailed check,53,47.14,2494.52,2021-08-24 21:11:27,2026-01-13 00:00:00,Yes,0.574,Competitor offer
109574,Female,0,No,No,Bengaluru South,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),29,73.97,2125.4,2020-05-20 01:53:49,2021-05-04 01:53:49,Yes,0.802,Payment problems
109575,Female,0,No,No,Bengaluru South,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,20,81.45,1658.19,2020-08-29 18:16:04,2021-02-04 18:16:04,Yes,0.769,Competitor offer
109576,Male,1,Yes,No,Delhi,DSL,No,Yes,No,Yes,No,One year,Yes,Electronic check,42,63.96,2676.14,2023-07-10 16:25:40,,No,0.55,
109577,Male,0,No,Yes,Delhi,DSL,No,Yes,Yes,No,No,Two year,Yes,Electronic check,43,60.81,2613.14,2023-05-25 11:12:26,,No,0.31,
109578,Male,0,Yes,Yes,Jaipur,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,33,87.98,2913.28,2025-06-28 14:54:10,2026-01-13 00:00:00,Yes,0.769,Price too high
109579,Female,0,Yes,No,Delhi,Fiber optic,Yes,No,No,Yes,No,One year,Yes,Electronic check,63,80.61,5108.18,2019-05-22 00:37:13,2020-08-25 00:37:13,Yes,0.668,Service issues
109580,Female,0,No,No,Ahmedabad,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56,61.66,3488.02,2019-02-28 08:44:57,,No,0.525,
109581,Male,0,Yes,Yes,Ahmedabad,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),7,68.92,457.13,2025-01-24 21:55:04,,No,0.786,
109582,Male,0,Yes,No,Bengaluru South,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45,59.56,2700.44,2022-06-25 02:52:19,2026-01-13 00:00:00,Yes,0.786,Service issues
109583,Female,0,No,No,Hyderabad,DSL,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,15,70.4,1061.12,2020-12-24 03:54:51,,No,0.25,
109584,Female,0,Yes,Yes,Mumbai,Fiber optic,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),33,91.3,3021.46,2022-01-14 17:27:43,,No,0.525,
109585,Female,0,No,Yes,Bengaluru North,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43,60.23,2562.57,2025-09-30 10:54:42,2026-01-13 00:00:00,Yes,0.87,Relocation
109586,Male,1,Yes,Yes,Ahmedabad,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,46,88.37,4094.51,2022-01-15 20:28:51,,No,0.87,
109587,Female,0,Yes,Yes,Mumbai,DSL,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,23,71.3,1652.95,2022-05-22 14:47:00,,No,0.378,
109588,Male,0,No,Yes,Mumbai,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,37,61.1,2241.5,2024-12-04 12:13:43,2026-01-13 00:00:00,Yes,0.646,Service issues
109589,Female,0,No,Yes,Mumbai,DSL,No,Yes,No,No,No,One year,No,Bank transfer (automatic),13,54.08,659.68,2024-07-25 11:18:50,,No,0.378,
109590,Female,0,Yes,Yes,Bengaluru South,DSL,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),11,70.32,767.59,2025-06-26 08:22:28,2026-01-13 00:00:00,Yes,0.269,Payment problems
109591,Male,1,No,No,Delhi,None,No,No,No,No,No,Two year,No,Electronic check,9,25.28,241.2,2022-06-23 06:44:05,,No,0.55,
109592,Male,0,No,No,Delhi,DSL,No,Yes,No,No,No,One year,Yes,Mailed check,20,54.1,1047.92,2024-08-15 23:01:18,,No,0.354,
109593,Male,0,No,No,Delhi,None,No,No,No,No,No,Month-to-month,No,Electronic check,9,18.45,102.8,2019-02-03 05:20:11,2022-09-14 05:20:11,Yes,0.881,Competitor offer
109594,Female,0,Yes,No,Ahmedabad,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,56,20.86,1166.33,2021-07-29 11:10:47,2025-07-02 11:10:47,Yes,0.87,Competitor offer
109595,Female,0,No,No,Mumbai,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,17,80.28,1348.27,2020-09-19 22:32:39,2021-01-31 22:32:39,Yes,0.846,Price too high
109596,Female,1,No,No,Bengaluru North,Fiber optic,Yes,Yes,No,No,No,Two year,Yes,Mailed check,2,78.2,123.4,2023-02-27 18:27:08,2025-05-07 18:27:08,Yes,0.289,Service issues
109597,Male,1,No,No,Bengaluru South,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,66,22.2,1449.82,2024-07-02 22:37:22,2026-01-13 00:00:00,Yes,0.891,Service issues
109598,Female,0,No,Yes,Hyderabad,DSL,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71,56.16,3990.15,2019-10-21 10:46:02,2023-02-06 10:46:02,Yes,0.668,Service issues
109599,Male,1,Yes,No,Chennai,DSL,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52,57.15,2943.82,2023-08-23 00:19:20,2025-03-01 00:19:20,Yes,0.731,Price too high
109600,Male,0,No,No,Jaipur,DSL,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),17,65.6,1165.43,2023-10-12 12:17:27,2026-01-13 00:00:00,Yes,0.269,Competitor offer
109601,Male,0,No,Yes,Hyderabad,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61,76.84,4699.33,2023-06-25 17:35:27,,No,0.646,
109602,Female,0,No,Yes,Bengaluru South,DSL,No,No,No,No,No,One year,No,Electronic check,7,46.49,354.02,2024-06-14 03:50:04,2026-01-13 00:00:00,Yes,0.69,Payment problems
109603,Female,0,No,No,Bengaluru North,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,18,24.44,448.41,2024-04-19 05:16:54,,No,0.786,
109604,Male,0,No,Yes,Pune,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),16,81.46,1264.02,2021-04-23 12:45:51,,No,0.786,
109605,Female,1,No,Yes,Hyderabad,None,No,No,No,No,No,Two year,No,Electronic check,41,19.38,808.16,2025-08-13 05:29:40,2026-01-13 00:00:00,Yes,0.55,Payment problems
109606,Male,0,No,No,Bengaluru South,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,65,69.15,4492.26,2021-10-24 08:41:16,2025-01-08 08:41:16,Yes,0.525,Service issues
109607,Male,0,No,No,Chennai,Fiber optic,No,Yes,No,Yes,Yes,Two year,No,Electronic check,61,87.05,5313.32,2024-09-22 13:43:13,,No,0.45,
109608,Female,0,No,No,Ahmedabad,Fiber optic,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),11,90.94,984.06,2019-05-22 00:20:51,2023-04-07 00:20:51,Yes,0.354,Competitor offer
109609,Male,0,No,No,Hyderabad,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,15,57.37,850.26,2019-06-20 14:33:34,,No,0.769,
109610,Male,0,No,No,Hyderabad,None,No,No,No,No,No,Two year,Yes,Credit card (automatic),30,21.47,680.49,2025-05-19 04:06:13,,No,0.332,
109611,Female,0,Yes,Yes,Kolkata,Fiber optic,No,Yes,No,No,Yes,One year,No,Electronic check,15,81.5,1216.57,2022-02-03 11:21:17,2023-06-01 11:21:17,Yes,0.646,Price too high
109612,Male,0,No,No,Bengaluru North,DSL,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),35,61.62,2132.47,2019-11-24 17:53:31,,No,0.25,
109613,Male,0,No,No,Bengaluru South,None,No,No,No,No,No,One year,Yes,Electronic check,31,19.53,585.96,2021-01-21 10:22:34,2022-11-19 10:22:34,Yes,0.668,Price too high
109614,Male,0,No,No,Bengaluru North,Fiber optic,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),13,84.45,1125.98,2020-01-10 02:07:18,,No,0.289,
109615,Male,1,No,Yes,Bengaluru North,DSL,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58,57.06,3342.22,2019-05-16 11:46:12,2023-10-15 11:46:12,Yes,0.426,Payment problems
109616,Male,0,Yes,No,Ahmedabad,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,58,36.23,2112.3,2022-05-31 04:09:17,,No,0.802,
109617,Male,0,Yes,No,Bengaluru South,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),29,83.39,2427.56,2025-01-08 12:06:01,2026-01-13 00:00:00,Yes,0.802,Price too high
109618,Male,0,Yes,No,Hyderabad,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,3,77.7,262.06,2022-09-24 17:50:14,2026-01-13 00:00:00,Yes,0.937,Competitor offer
109619,Female,0,Yes,No,Hyderabad,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,67,82.63,5536.32,2019-05-23 02:01:23,2021-02-14 02:01:23,Yes,0.858,Competitor offer
109620,Female,1,Yes,Yes,Chennai,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,21,94.26,1965.18,2019-05-30 00:34:52,,No,0.881,
109621,Male,0,No,No,Pune,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),42,67.09,2760.97,2024-10-19 12:50:17,2025-12-17 12:50:17,Yes,0.668,Price too high
109622,Male,0,Yes,No,Delhi,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56,83.05,4642.65,2025-10-22 19:05:43,2026-01-13 00:00:00,Yes,0.769,Service issues
109623,Female,1,No,No,Delhi,Fiber optic,No,Yes,No,Yes,No,Two year,Yes,Electronic check,31,82.09,2542.07,2020-07-18 18:25:18,,No,0.475,
109624,Female,0,Yes,No,Ahmedabad,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,61,96.29,5904.03,2025-09-20 11:49:43,,No,0.858,
109625,Female,0,Yes,Yes,Bengaluru North,DSL,No,Yes,No,No,No,Month-to-month,No,Mailed check,59,51.71,3040.85,2024-09-15 10:55:42,2026-01-13 00:00:00,Yes,0.668,Payment problems
109626,Female,0,No,Yes,Bengaluru North,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,7,60.28,413.16,2024-08-08 23:22:41,2026-01-13 00:00:00,Yes,0.769,Service issues
109627,Female,0,Yes,No,Pune,None,No,No,No,No,No,One year,Yes,Mailed check,52,26.24,1319.63,2020-05-03 15:05:09,,No,0.525,
109628,Male,0,No,No,Mumbai,None,No,No,No,No,No,Month-to-month,No,Mailed check,42,21.39,912.09,2025-11-11 06:35:17,2026-01-13 00:00:00,Yes,0.802,Relocation
109629,Female,0,Yes,Yes,Delhi,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,9,87.05,799.58,2025-10-26 14:12:49,2026-01-13 00:00:00,Yes,0.75,Price too high
109630,Female,1,Yes,Yes,Jaipur,DSL,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,63,65.98,4152.39,2022-07-02 08:27:35,,No,0.231,
