,CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
6872,106872,0,0,0,0,1,1,1,1,0,1,1,0,0,2,49,101.97,4948.88,3572,4271,0,0.786,5
6873,106873,0,0,1,1,7,1,0,1,1,1,0,0,1,1,19,87.08,1644.49,4275,4270,1,0.75,2
6874,106874,1,0,0,1,1,0,0,0,0,0,1,0,1,2,53,53.69,2848.79,1290,2677,1,0.87,0
6875,106875,1,1,1,0,6,0,1,1,1,0,0,0,1,1,60,67.09,4025.08,9843,4270,1,0.574,3
6876,106876,0,0,0,0,2,2,0,0,0,0,0,0,0,1,11,16.23,137.48,7865,4270,1,0.802,2
6877,106877,1,0,0,1,4,1,0,1,0,0,1,2,0,2,26,78.27,2006.47,5528,4271,0,0.332,5
6878,106878,0,0,0,0,1,1,0,1,0,0,1,2,1,2,22,80.84,1823.79,10,4271,0,0.426,5
6879,106879,0,1,1,1,9,0,0,0,0,1,0,0,1,1,51,46.61,2370.56,3123,3485,1,0.818,3
6880,106880,1,0,0,1,9,1,0,0,0,1,1,1,1,2,4,77.2,300.48,7288,4271,0,0.818,5
6881,106881,0,0,0,0,4,0,1,1,0,0,0,0,1,2,42,62.71,2657.03,6783,3310,1,0.668,0
6882,106882,1,0,0,1,1,0,0,1,0,0,1,0,1,2,7,60.34,450.32,6869,2675,1,0.769,3
6883,106883,1,0,0,0,0,1,1,0,0,0,0,0,1,2,47,74.15,3492.45,454,4271,0,0.802,5
6884,106884,1,0,1,0,7,1,1,1,0,0,0,2,1,0,67,84.21,5651.68,8786,4271,0,0.198,5
6885,106885,1,0,1,0,3,2,0,0,0,0,0,0,1,3,14,16.45,200.15,6312,4271,0,0.786,5
6886,106886,1,0,0,1,3,0,0,0,0,1,0,0,1,0,15,52.3,794.54,6859,3750,1,0.786,2
6887,106887,1,0,0,1,5,1,0,1,0,1,1,0,0,2,39,86.8,3400.99,6158,4270,1,0.858,4
6888,106888,0,0,0,1,1,0,1,0,0,1,0,0,1,3,46,57.49,2668.94,2359,1066,1,0.69,4
6889,106889,0,0,1,0,6,1,0,1,1,0,0,2,0,2,64,77.07,4918.75,1050,4271,0,0.332,5
6890,106890,0,0,0,1,8,0,0,1,0,1,0,2,1,3,30,62.49,1900.62,2273,4271,0,0.198,5
6891,106891,0,0,1,0,5,1,1,1,0,1,0,1,1,3,61,84.58,5183.42,2684,4271,0,0.354,5
6892,106892,1,0,0,0,3,0,1,0,1,1,0,0,0,1,17,62.49,1051.46,592,47,1,0.711,0
6893,106893,0,0,0,0,3,1,1,1,0,0,0,0,0,1,43,80.84,3497.43,3760,4271,0,0.668,5
6894,106894,0,0,0,0,0,1,0,1,0,1,1,0,0,1,44,89.69,3925.63,6960,4270,1,0.769,4
6895,106895,0,0,0,0,8,0,0,1,1,1,0,2,0,1,8,64.34,478.46,6409,4271,0,0.214,5
6896,106896,1,0,1,0,5,1,0,1,0,0,0,0,1,2,25,71.62,1778.8,2175,239,1,0.769,0
6897,106897,0,1,1,1,3,0,1,1,1,1,1,0,0,1,0,79.79,5.37,7802,4271,0,0.769,5
6898,106898,1,0,1,1,1,1,0,1,0,0,0,0,1,2,3,78.24,223.2,2300,1873,1,0.881,2
6899,106899,0,0,1,0,4,1,0,1,0,0,1,1,1,3,55,86.78,4734.0,6798,4271,0,0.475,5
6900,106900,1,0,0,0,7,2,0,0,0,0,0,1,1,2,5,20.59,113.93,7011,2645,1,0.818,4
6901,106901,1,1,1,1,8,0,1,0,1,1,1,2,1,0,2,64.39,125.21,6585,4270,1,0.45,3
6902,106902,0,0,0,0,4,0,0,1,1,1,0,0,0,2,26,68.6,1756.8,3564,4163,1,0.786,0
6903,106903,1,0,1,0,4,0,0,0,0,1,0,0,1,2,69,48.79,3361.58,5899,2369,1,0.87,4
6904,106904,1,0,0,1,3,0,0,1,0,1,1,0,1,3,34,69.27,2338.72,9379,4270,1,0.646,2
6905,106905,0,0,0,1,0,0,0,1,0,0,1,0,1,2,17,56.77,965.49,7016,4271,0,0.769,5
6906,106906,0,0,1,0,2,0,1,0,0,1,0,0,1,3,32,56.6,1805.68,9683,4271,0,0.69,5
6907,106907,0,0,1,0,9,2,0,0,0,0,0,1,1,1,47,19.81,942.6,5055,4271,0,0.525,5
6908,106908,1,0,1,0,4,1,0,1,1,1,0,0,1,0,31,87.19,2697.01,1172,1490,1,0.75,2
6909,106909,1,0,0,1,8,1,1,0,0,1,0,0,1,3,48,72.54,3431.16,6730,4270,1,0.69,4
6910,106910,1,1,0,0,0,1,1,0,1,1,0,0,1,1,48,82.16,3922.31,7419,4271,0,0.818,5
6911,106911,0,0,1,0,1,0,1,0,0,0,0,2,0,2,26,55.6,1423.51,7908,4139,1,0.378,0
6912,106912,1,0,0,0,1,2,0,0,0,0,0,0,0,1,15,17.59,268.7,1158,2737,1,0.802,0
6913,106913,1,1,1,1,5,1,1,0,1,1,1,0,0,0,36,88.69,3193.04,3870,1862,1,0.832,3
6914,106914,1,1,0,0,8,0,0,1,0,1,1,0,1,0,17,66.76,1160.25,5637,4271,0,0.69,5
6915,106915,1,1,1,1,5,1,0,0,1,0,1,0,1,2,52,81.83,4252.12,7765,4270,1,0.931,4
6916,106916,1,1,0,1,7,1,1,0,1,0,0,2,1,0,5,80.55,376.7,2975,1029,1,0.574,3
6917,106917,1,1,0,1,8,1,0,0,0,1,0,1,0,1,17,73.05,1246.12,103,584,1,0.599,2
6918,106918,1,0,0,1,2,2,0,0,0,0,0,0,0,0,37,19.54,738.53,7668,4270,1,0.802,4
6919,106919,0,0,1,0,1,2,0,0,0,0,0,0,1,0,66,22.11,1452.4,2395,945,1,0.786,3
6920,106920,0,0,1,1,2,2,0,0,0,0,0,0,1,3,18,22.25,419.64,8071,4271,0,0.786,5
6921,106921,0,0,0,0,8,1,0,0,0,0,1,1,0,2,32,70.1,2233.59,6315,3953,1,0.69,3
6922,106922,1,0,0,1,0,1,1,0,0,1,0,0,0,0,53,77.61,4113.01,1243,1346,1,0.711,1
6923,106923,1,1,1,0,7,0,0,0,0,1,0,0,0,0,10,51.27,513.3,9820,4270,1,0.832,1
6924,106924,0,0,0,1,1,1,0,1,0,0,0,0,1,3,2,76.82,132.41,2698,2556,1,0.802,2
6925,106925,1,1,1,0,0,0,1,0,0,0,1,0,0,3,36,62.63,2242.9,364,4271,0,0.75,5
6926,106926,0,0,1,0,1,1,0,1,0,1,1,0,1,0,51,86.92,4436.47,4308,4182,1,0.75,0
6927,106927,1,0,0,0,5,2,0,0,0,0,0,1,1,0,40,17.8,720.32,818,971,1,0.525,4
6928,106928,1,0,0,0,2,1,1,0,0,1,0,1,1,2,27,82.5,2267.61,4511,2164,1,0.668,4
6929,106929,0,0,1,1,1,2,0,0,0,0,0,0,0,2,35,19.1,652.19,6954,4028,1,0.881,3
6930,106930,0,0,0,1,7,0,1,0,1,0,1,1,0,1,67,68.11,4585.1,7236,3281,1,0.426,0
6931,106931,0,0,0,0,4,0,1,0,0,1,1,0,1,1,15,67.1,1020.68,3256,3377,1,0.69,3
6932,106932,0,0,1,1,3,2,0,0,0,0,0,1,1,2,26,21.69,584.51,4444,1743,1,0.668,0
6933,106933,0,0,0,0,4,1,0,0,0,0,0,1,0,1,14,63.09,867.35,7241,4271,0,0.55,5
6934,106934,1,0,0,0,1,2,0,0,0,0,0,0,1,3,51,24.46,1238.42,4468,3453,1,0.786,1
6935,106935,1,0,1,0,5,1,0,1,1,0,1,1,0,2,3,82.68,233.4,2854,2702,1,0.802,4
6936,106936,1,0,0,0,7,2,0,0,0,0,0,0,0,2,59,22.03,1293.65,7782,4270,1,0.881,2
6937,106937,0,0,1,0,1,1,1,0,0,0,0,0,1,2,41,70.21,2892.16,5597,4270,1,0.802,1
6938,106938,0,0,0,0,4,1,0,1,1,1,1,0,0,1,41,97.08,3981.69,595,743,1,0.769,2
6939,106939,0,0,0,0,9,0,1,1,0,1,0,1,1,0,52,65.24,3414.23,3216,4271,0,0.25,5
6940,106940,0,0,1,1,3,2,0,0,0,0,0,1,0,1,21,25.49,515.78,9166,4270,1,0.55,0
6941,106941,0,0,0,0,3,0,1,1,0,1,0,0,0,3,17,74.36,1215.26,1573,3214,1,0.55,2
6942,106942,0,0,0,1,5,0,0,1,0,1,0,0,1,3,37,63.66,2353.93,5001,4270,1,0.646,2
6943,106943,1,1,1,0,6,1,0,0,1,1,0,0,1,2,67,79.37,5313.7,5834,4270,1,0.891,4
6944,106944,1,1,0,1,4,1,1,1,1,0,1,0,1,2,65,96.12,6254.12,5530,2228,1,0.802,3
6945,106945,1,0,1,1,9,1,0,0,1,1,0,0,1,3,66,75.19,4970.52,8223,3699,1,0.786,2
6946,106946,1,0,0,0,5,0,0,0,0,1,0,0,1,0,28,50.58,1380.05,6211,2804,1,0.786,4
6947,106947,1,0,0,1,3,1,0,1,0,0,0,1,1,0,49,75.43,3647.64,2606,4271,0,0.354,5
6948,106948,0,0,0,0,4,1,0,1,0,1,1,1,0,0,45,92.06,4201.61,3291,4271,0,0.5,5
6949,106949,0,0,0,0,3,1,1,1,0,0,1,0,1,1,62,91.19,5689.01,5145,4270,1,0.646,0
6950,106950,0,1,0,0,5,0,1,0,0,0,1,0,1,0,42,54.92,2334.53,5787,4271,0,0.731,5
6951,106951,0,0,0,1,3,1,0,0,0,0,1,0,1,2,4,74.26,327.45,8443,4270,1,0.937,4
6952,106952,0,0,0,0,2,2,0,0,0,0,0,0,1,3,3,18.49,63.38,4982,4270,1,0.891,4
6953,106953,0,0,0,0,9,2,0,0,0,0,0,1,1,0,24,22.15,546.05,695,2379,1,0.525,2
6954,106954,1,0,0,1,0,0,1,0,1,1,0,2,1,1,46,63.24,2885.74,3542,3309,1,0.231,4
6955,106955,0,0,1,0,0,0,1,0,0,0,1,1,1,3,42,62.8,2640.93,6279,4271,0,0.401,5
6956,106956,0,0,0,0,7,0,0,0,0,1,1,0,1,1,54,61.15,3311.28,2908,4271,0,0.786,5
6957,106957,0,1,0,0,5,1,0,1,0,1,0,0,1,1,59,80.76,4802.12,135,2004,1,0.786,3
6958,106958,0,0,0,0,2,1,0,0,0,0,1,0,1,2,61,68.74,4137.46,7484,4270,1,0.87,1
6959,106959,1,1,0,1,4,1,0,1,1,0,1,1,0,0,14,89.76,1307.31,5533,4271,0,0.55,5
6960,106960,1,1,1,0,1,1,0,1,1,1,0,0,1,1,64,86.63,5563.4,5164,3995,1,0.786,0
6961,106961,0,0,1,0,7,0,1,0,1,1,1,1,1,3,67,71.66,4811.59,6956,4271,0,0.401,5
6962,106962,1,0,1,0,8,0,0,1,0,1,0,0,1,2,17,61.59,1048.24,6568,3883,1,0.769,2
6963,106963,1,0,0,0,7,0,0,1,1,0,0,0,0,3,39,55.36,2152.41,9488,4270,1,0.668,4
6964,106964,0,0,0,0,7,0,0,1,0,1,1,1,1,1,64,70.05,4449.38,2427,1677,1,0.354,2
6965,106965,0,0,0,0,0,1,1,1,0,1,1,1,1,1,71,95.14,6749.71,6582,4271,0,0.354,5
6966,106966,0,1,0,0,7,0,1,0,1,1,1,0,0,0,61,72.07,4405.87,1581,163,1,0.75,2
6967,106967,0,0,0,0,9,1,1,1,0,1,1,0,1,1,9,96.69,865.75,2550,3834,1,0.646,3
6968,106968,0,0,0,0,3,0,0,0,0,1,1,0,1,0,4,53.88,225.94,3525,4027,1,0.891,1
6969,106969,1,0,0,0,8,1,1,0,0,0,1,2,0,2,11,73.99,819.88,8107,4271,0,0.378,5
6970,106970,0,0,1,0,2,1,0,0,1,0,1,1,1,2,0,71.98,0.0,5892,4271,0,0.818,5
6971,106971,0,0,0,1,1,0,1,1,1,1,1,1,1,0,49,78.68,3832.22,2642,4271,0,0.25,5
6972,106972,0,0,0,1,2,1,1,1,0,0,1,0,0,0,30,88.28,2652.49,7346,3582,1,0.668,0
6973,106973,1,0,0,0,6,0,0,0,0,0,0,1,1,0,61,40.02,2398.77,3429,4271,0,0.525,5
6974,106974,0,0,0,0,2,1,0,1,0,0,0,1,0,0,26,69.91,1849.54,6611,4270,1,0.378,0
6975,106975,0,1,0,1,5,1,1,0,0,0,1,0,1,2,43,80.31,3473.23,7258,4271,0,0.891,5
6976,106976,0,0,1,0,2,1,1,0,1,0,1,1,1,3,19,81.47,1537.69,8776,4270,1,0.525,2
6977,106977,1,1,1,1,6,1,0,0,0,0,0,0,1,2,34,62.97,2126.13,5300,3001,1,0.891,4
6978,106978,0,0,0,0,8,0,1,0,0,1,1,2,0,2,7,70.47,486.61,5002,4271,0,0.378,5
6979,106979,0,0,1,0,4,0,0,1,0,1,1,0,0,2,13,68.97,894.58,3049,4271,0,0.786,5
6980,106980,0,0,1,0,4,0,1,1,0,1,1,2,0,2,71,71.14,5032.27,5504,4271,0,0.231,5
6981,106981,1,0,1,1,7,0,0,0,0,1,0,0,0,2,46,52.32,2418.35,3308,3812,1,0.881,3
6982,106982,0,0,0,0,2,1,1,1,0,1,0,0,1,1,64,90.23,5786.22,1636,781,1,0.646,1
6983,106983,0,0,0,0,7,1,1,1,0,1,0,1,0,1,35,91.75,3208.65,4910,2423,1,0.378,1
6984,106984,0,0,1,0,5,1,0,0,0,0,1,0,0,2,6,73.84,466.85,4892,4270,1,0.881,2
6985,106985,1,0,0,0,2,1,1,0,0,1,1,2,1,2,45,88.5,4022.72,6252,4271,0,0.475,5
6986,106986,0,0,0,0,1,1,0,1,0,1,0,1,1,3,5,81.15,371.06,1404,1362,1,0.668,3
6987,106987,0,0,1,0,7,1,0,1,1,1,0,0,1,1,71,87.39,6231.36,9369,4270,1,0.75,3
6988,106988,0,0,1,0,2,0,1,1,1,1,1,2,0,0,49,83.75,4078.38,757,4271,0,0.214,5
6989,106989,1,1,0,1,0,1,0,1,0,0,0,0,0,0,55,73.59,4016.02,5140,3110,1,0.711,1
6990,106990,1,0,0,0,1,0,0,0,1,1,1,0,0,3,14,61.78,840.24,5532,3054,1,0.802,1
6991,106991,0,0,1,0,3,1,0,1,1,0,1,0,1,0,64,85.57,5486.75,3061,4271,0,0.75,5
6992,106992,1,1,1,0,5,1,0,1,1,1,0,0,1,0,12,84.75,988.86,8585,4270,1,0.786,2
6993,106993,1,0,1,1,5,1,1,1,0,0,0,1,1,0,48,81.62,3905.52,6759,4271,0,0.354,5
6994,106994,1,1,1,0,8,0,1,1,0,1,0,0,1,1,44,63.07,2778.83,3927,4271,0,0.574,5
6995,106995,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,23.14,0.0,8195,4270,1,0.891,2
6996,106996,0,1,0,0,7,0,0,0,0,1,1,1,1,2,63,59.67,3747.02,7835,4270,1,0.711,2
6997,106997,1,0,0,0,9,2,0,0,0,0,0,0,0,3,45,23.36,1039.12,7253,2667,1,0.802,1
6998,106998,1,1,0,1,3,1,1,0,1,0,1,2,0,0,8,82.03,647.34,2490,4271,0,0.401,5
6999,106999,1,0,1,1,9,1,0,1,0,1,0,1,1,1,59,82.48,4888.91,1358,4271,0,0.475,5
7000,107000,0,0,0,1,6,0,0,1,1,0,0,0,0,2,55,58.39,3222.03,9676,4271,0,0.786,5
7001,107001,0,0,1,1,0,2,0,0,0,0,0,0,1,3,3,20.35,66.28,7672,4270,1,0.891,4
7002,107002,1,0,0,1,2,1,0,0,0,0,0,2,0,1,9,66.83,594.98,5369,4271,0,0.354,5
7003,107003,1,0,0,0,8,0,0,0,0,1,0,2,1,0,42,54.47,2243.06,3423,1433,1,0.332,3
7004,107004,1,0,0,0,6,1,1,0,1,1,0,1,1,3,52,83.47,4314.19,5882,4266,1,0.525,2
7005,107005,1,1,0,1,2,1,0,1,0,0,1,2,1,0,8,79.47,650.14,5028,4271,0,0.231,5
7006,107006,0,0,0,0,6,0,1,0,0,1,0,0,1,3,63,60.98,3847.35,9789,4271,0,0.69,5
7007,107007,1,1,0,0,3,0,0,0,0,0,0,0,1,2,13,35.68,465.0,4171,4270,1,0.891,0
7008,107008,0,0,0,0,1,0,1,0,0,0,1,0,0,3,38,62.35,2370.37,9616,4271,0,0.711,5
7009,107009,1,1,0,0,8,0,0,1,0,0,1,0,0,1,0,61.94,3.29,6549,4270,1,0.846,3
7010,107010,1,1,0,1,4,0,1,1,1,0,0,1,1,3,17,67.58,1114.62,4916,4271,0,0.289,5
7011,107011,1,0,0,1,7,0,0,0,1,1,1,0,1,3,40,64.55,2569.99,363,13,1,0.786,4
7012,107012,1,1,0,1,8,0,0,1,1,0,1,0,1,2,60,60.89,3664.32,6942,4270,1,0.802,2
7013,107013,1,0,1,0,8,0,1,1,0,1,1,2,1,2,34,75.29,2582.75,8906,4271,0,0.214,5
7014,107014,0,0,1,0,0,2,0,0,0,0,0,1,1,2,71,20.74,1476.69,7627,4271,0,0.668,5
7015,107015,1,0,0,1,1,1,1,1,0,0,1,0,0,1,33,89.62,2960.73,948,4271,0,0.668,5
7016,107016,1,0,0,0,9,1,0,0,0,1,0,1,0,1,32,78.4,2555.44,9010,4270,1,0.55,2
7017,107017,1,0,1,0,9,1,0,1,0,1,1,0,0,0,20,86.56,1696.92,4642,4271,0,0.769,5
7018,107018,0,0,0,0,1,0,1,0,0,1,0,1,1,2,21,61.29,1261.74,3021,1127,1,0.55,4
7019,107019,0,0,1,1,1,2,0,0,0,0,0,0,0,0,68,15.6,1112.08,8340,4270,1,0.802,3
7020,107020,0,0,0,1,4,1,0,0,0,0,1,0,1,0,23,68.85,1567.62,8464,4270,1,0.786,1
7021,107021,0,0,1,1,1,1,0,0,1,1,0,1,1,1,49,81.32,3960.04,9101,4270,1,0.646,4
7022,107022,1,1,0,1,4,2,0,0,0,0,0,1,1,2,22,18.86,394.35,6878,4270,1,0.711,3
7023,107023,1,1,0,0,3,1,0,0,0,1,1,2,0,0,61,79.3,4887.14,8341,4271,0,0.401,5
7024,107024,1,0,1,1,5,0,0,1,1,1,0,1,0,1,25,66.83,1671.56,9713,4271,0,0.378,5
7025,107025,0,0,1,0,9,2,0,0,0,0,0,0,0,1,49,24.32,1194.06,9090,4270,1,0.802,1
7026,107026,1,0,0,1,4,2,0,0,0,0,0,1,0,2,61,19.81,1194.16,9098,4270,1,0.69,2
7027,107027,1,0,0,1,1,2,0,0,0,0,0,0,0,2,13,18.11,235.56,1537,4271,0,0.881,5
7028,107028,0,0,0,0,2,0,0,1,1,1,0,1,1,2,28,63.81,1803.85,4569,4271,0,0.5,5
7029,107029,0,0,0,0,4,2,0,0,0,0,0,0,0,2,42,20.53,907.57,182,1632,1,0.881,0
7030,107030,0,0,1,0,0,1,0,0,0,0,0,0,1,2,10,67.4,641.21,6654,4270,1,0.87,2
7031,107031,1,0,0,0,2,1,0,0,0,1,0,1,0,1,62,70.07,4384.21,6642,4271,0,0.55,5
7032,107032,1,0,0,0,4,0,0,1,0,1,0,0,0,1,53,58.72,3132.48,397,892,1,0.668,4
7033,107033,0,0,0,0,5,0,0,0,1,0,1,2,0,2,46,59.23,2725.8,8336,4271,0,0.5,5
7034,107034,1,1,0,0,5,0,1,1,1,1,1,0,1,2,71,84.11,5955.46,1167,474,1,0.802,3
7035,107035,0,0,0,1,6,1,1,1,1,1,1,1,1,0,4,105.55,406.19,431,4271,0,0.55,5
7036,107036,0,0,0,1,2,0,0,0,0,0,0,0,1,1,24,45.4,1077.23,4179,1854,1,0.786,3
7037,107037,1,1,1,0,1,0,1,1,0,0,0,1,1,0,36,63.3,2296.03,1809,4271,0,0.289,5
7038,107038,0,0,1,1,8,2,0,0,0,0,0,2,0,2,58,21.21,1235.66,8232,4270,1,0.5,4
7039,107039,0,0,0,1,1,1,0,0,1,1,0,1,1,3,31,70.6,2218.16,1720,3209,1,0.525,4
7040,107040,0,0,0,1,9,1,1,0,0,0,0,0,1,0,16,76.56,1218.93,9351,4270,1,0.69,3
7041,107041,1,0,0,0,0,1,0,1,0,0,1,1,0,1,47,83.48,3918.4,2231,4271,0,0.5,5
7042,107042,0,0,0,0,5,1,1,0,1,0,1,1,0,0,64,86.07,5481.65,5615,4271,0,0.55,5
7043,107043,0,0,1,0,1,0,0,0,0,0,1,2,1,2,44,52.85,2343.74,7025,4232,1,0.475,0
7044,107044,0,0,0,0,1,1,0,0,1,0,0,0,1,2,65,70.41,4565.19,4839,3748,1,0.87,0
7045,107045,0,0,1,0,0,1,0,0,1,0,1,2,0,1,43,83.37,3547.39,2556,4271,0,0.475,5
7046,107046,0,0,1,0,4,0,1,0,0,0,1,1,1,3,70,54.57,3800.39,7544,4271,0,0.401,5
7047,107047,0,1,1,0,0,0,0,1,1,0,1,0,1,2,69,64.63,4430.77,9113,4270,1,0.802,0
7048,107048,0,0,0,0,5,0,0,1,0,1,0,0,0,1,62,61.11,3806.62,8606,4271,0,0.668,5
7049,107049,1,0,1,0,6,1,0,0,0,1,0,1,1,1,24,75.59,1808.43,1339,764,1,0.525,3
7050,107050,1,0,0,0,0,0,1,0,0,1,0,0,1,3,8,61.1,491.32,7411,4271,0,0.69,5
7051,107051,0,0,1,0,4,1,1,1,1,0,0,0,1,1,51,84.97,4359.27,4715,4271,0,0.646,5
7052,107052,1,0,0,0,7,0,1,0,1,1,0,2,1,2,44,62.46,2721.48,1831,4271,0,0.354,5
7053,107053,1,0,0,1,4,1,0,1,0,0,1,0,1,1,20,81.58,1661.6,5641,2744,1,0.75,4
7054,107054,0,0,0,0,2,2,0,0,0,0,0,0,1,1,22,18.94,384.56,8171,4271,0,0.786,5
7055,107055,1,0,1,1,2,2,0,0,0,0,0,0,0,2,11,26.27,222.36,188,570,1,0.881,4
7056,107056,0,0,1,1,4,1,1,0,1,1,1,0,1,1,39,92.69,3649.47,3447,4271,0,0.786,5
7057,107057,0,0,0,0,1,0,0,1,0,0,1,0,0,0,14,58.9,767.02,7993,4270,1,0.668,3
7058,107058,0,0,1,0,2,1,0,0,1,1,1,2,1,1,21,89.61,1929.32,3378,4271,0,0.45,5
7059,107059,0,0,0,1,9,1,0,0,1,0,1,0,0,2,25,74.15,1858.73,4763,2521,1,0.881,1
7060,107060,0,1,0,1,6,1,0,1,0,0,1,0,1,1,40,81.25,3273.57,2842,1310,1,0.786,4
7061,107061,1,0,1,0,3,2,0,0,0,0,0,2,1,1,3,18.1,18.0,7775,3667,1,0.525,2
7062,107062,0,0,1,0,4,0,1,1,0,1,1,0,0,3,70,73.88,5173.16,4796,4271,0,0.55,5
7063,107063,1,0,0,1,2,1,0,1,1,0,0,0,1,0,23,80.0,1852.67,9505,4270,1,0.646,4
7064,107064,0,1,0,1,2,0,1,0,1,1,1,0,0,3,4,74.84,326.67,5759,2404,1,0.87,4
7065,107065,0,0,1,0,5,0,0,0,1,1,1,2,0,2,27,66.0,1793.7,550,4271,0,0.5,5
7066,107066,0,0,0,0,7,1,0,1,0,0,1,0,0,2,44,78.57,3453.56,3915,1686,1,0.786,4
7067,107067,1,1,0,1,4,1,0,0,1,1,0,0,0,1,51,80.68,4110.7,1932,322,1,0.891,4
7068,107068,0,1,0,1,9,1,1,0,0,1,0,1,1,2,45,81.43,3659.53,4338,3391,1,0.711,4
7069,107069,0,0,1,0,5,1,0,0,0,1,0,1,1,3,46,64.78,2976.94,8602,4271,0,0.525,5
7070,107070,0,0,1,1,1,1,1,1,0,0,0,2,1,3,44,84.32,3694.91,5433,4270,1,0.198,4
7071,107071,0,0,0,1,8,2,0,0,0,0,0,0,1,2,60,23.48,1425.82,3586,1473,1,0.87,0
7072,107072,1,0,1,0,5,1,0,1,0,0,1,0,1,0,18,81.43,1443.58,2570,932,1,0.75,3
7073,107073,0,1,1,0,5,2,0,0,0,0,0,0,0,0,42,21.72,922.59,2120,1647,1,0.832,4
7074,107074,1,0,0,1,1,1,0,1,0,1,1,2,1,2,24,93.69,2242.35,4386,4270,1,0.426,2
7075,107075,0,1,1,0,2,1,0,1,1,1,1,1,1,1,3,85.32,196.62,965,4271,0,0.711,5
7076,107076,1,0,1,1,5,1,0,1,0,1,1,1,0,1,32,89.77,2905.02,9538,4271,0,0.5,5
7077,107077,1,0,1,0,8,1,0,1,0,1,0,0,1,0,33,78.26,2544.86,4460,4271,0,0.646,5
7078,107078,0,0,0,1,7,1,0,0,1,1,1,0,1,0,30,87.44,2628.18,9297,4270,1,0.858,0
7079,107079,0,0,1,0,1,1,0,0,0,1,1,0,0,2,46,78.08,3619.54,4225,1554,1,0.881,2
7080,107080,1,0,0,0,2,1,0,1,0,1,0,0,1,3,19,82.15,1555.36,8085,4270,1,0.75,3
7081,107081,0,0,0,0,8,2,0,0,0,0,0,0,1,2,54,15.18,895.1,4886,1560,1,0.87,0
7082,107082,0,0,0,0,6,0,1,0,0,0,0,0,0,0,10,55.42,549.48,7594,4270,1,0.711,1
7083,107083,0,0,1,1,7,1,1,0,0,0,1,0,1,1,67,76.35,5092.46,8748,4270,1,0.69,2
7084,107084,1,0,1,0,0,1,1,0,0,1,1,1,1,2,61,86.01,5291.49,2506,636,1,0.668,0
7085,107085,0,0,0,1,4,0,1,0,1,1,0,0,0,2,2,68.69,116.04,3569,1104,1,0.909,3
7086,107086,0,0,1,0,7,2,0,0,0,0,0,2,1,1,2,22.09,55.37,3683,4271,0,0.525,5
7087,107087,0,0,0,0,0,1,1,1,1,1,1,0,1,3,4,100.14,423.22,4537,1994,1,0.802,3
7088,107088,1,0,0,0,4,0,1,1,1,0,0,0,1,1,22,62.62,1374.23,9831,4270,1,0.525,4
7089,107089,0,0,0,0,6,0,0,0,0,1,1,2,1,2,66,58.48,3864.45,5538,4270,1,0.475,4
7090,107090,1,0,1,0,0,1,0,0,1,1,1,0,1,2,12,82.45,984.9,3264,1578,1,0.917,2
7091,107091,0,0,0,0,6,0,1,0,0,0,1,0,1,2,31,58.41,1886.16,2788,3688,1,0.802,0
7092,107092,1,0,1,0,0,1,0,1,0,0,1,0,1,2,8,78.75,672.0,5082,1816,1,0.769,4
7093,107093,0,0,1,0,7,0,0,0,1,0,1,1,1,3,68,55.83,3819.36,6938,4270,1,0.525,1
7094,107094,0,0,0,0,6,2,0,0,0,0,0,0,1,1,37,19.26,724.22,6478,4270,1,0.786,2
7095,107095,1,0,0,0,4,1,1,0,0,0,1,1,1,2,47,85.78,4016.45,5819,4271,0,0.668,5
7096,107096,1,0,0,1,7,0,0,1,1,0,1,0,1,0,62,62.66,3855.53,1919,4271,0,0.646,5
7097,107097,1,1,0,1,2,2,0,0,0,0,0,2,1,0,22,23.43,525.73,2443,4271,0,0.378,5
7098,107098,0,0,0,0,5,2,0,0,0,0,0,1,0,2,11,23.69,277.14,5193,4271,0,0.69,5
7099,107099,0,0,1,1,7,1,0,1,0,0,1,0,1,2,20,74.16,1426.52,1895,1370,1,0.769,4
7100,107100,0,0,1,0,5,0,0,1,0,1,1,0,1,2,35,65.54,2265.67,7143,4270,1,0.769,4
7101,107101,0,0,0,0,7,1,1,1,1,1,1,0,1,0,26,100.67,2621.9,542,4271,0,0.646,5
7102,107102,1,1,1,0,4,0,0,1,0,1,0,0,1,2,47,61.43,2872.86,474,1929,1,0.802,0
7103,107103,0,0,0,1,9,1,1,0,1,0,0,1,1,3,23,73.46,1698.63,3284,4271,0,0.401,5
7104,107104,0,0,1,1,1,0,0,1,1,1,0,0,0,2,13,65.37,841.93,2913,2656,1,0.786,2
7105,107105,0,0,1,1,1,1,1,1,0,1,1,0,1,2,55,97.27,5362.51,7686,4271,0,0.769,5
7106,107106,0,0,1,1,3,0,0,0,0,0,1,0,0,2,48,47.51,2319.24,5850,3902,1,0.881,4
7107,107107,0,0,0,0,9,1,0,1,1,0,0,0,1,3,14,78.82,1071.77,5072,4271,0,0.646,5
